timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-26,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,26979.65,655.0,-2920.5999999999985,-9.76781130592553,-3255032.18,3354803.28,13978754.680000002,33231523.48,-14301097.36,-58.28473,10615.74,2152,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-27,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,26998.06,655.0,-2902.1899999999987,-9.706239914381982,-3553800.73,3639788.9099999997,30203901.88,18207554.21,-7964856.550000001,-23.607635,11772.74,3217,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-28,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,26998.06,655.0,-2902.1899999999987,-9.706239914381982,-422620.73,520764.89,5421379.98,1303512.85,2172386.21,5.699342,2240.09,520,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-26,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27185.6,660.0,-2714.6500000000015,-9.079021078419082,-3785387.9400000004,4160079.46,16679349.620000001,38316209.29,-10356532.639999999,-45.289846999999995,11930.949999999999,2487,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-27,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27204.15,660.0,-2696.0999999999985,-9.016981463365687,-850326.95,926074.47,7255953.26,4293480.9399999995,-268054.52,-0.8579249999999998,2765.65,758,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-28,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27204.15,660.0,-2696.0999999999985,-9.016981463365687,-2124082.34,2205104.04,27172322.77,5113003.07,-2774224.84,-7.9572069999999995,8815.140000000001,2014,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-26,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27391.55,665.0,-2508.7000000000007,-8.390230850912621,-3313579.8499999996,3533763.25,14941500.28,30076205.01,-9617838.950000001,-45.379833000000005,9152.58,1958,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-27,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27410.25,665.0,-2490.0,-8.327689567812978,-644270.1799999999,713776.5,5495680.91,3048598.85,94148.69000000018,0.3296739999999998,1964.98,534,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-28,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27410.25,665.0,-2490.0,-8.327689567812978,-364957.67000000004,452547.51,4631263.399999999,966208.7799999999,1563716.9900000002,4.983435,1680.1799999999998,372,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-26,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27597.51,670.0,-2302.7400000000016,-7.701407178869747,-16859908.610000003,17668085.73,77540725.92,137964773.07,-47714726.97,-244.69349,41169.689999999995,9007,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-27,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27616.34,670.0,-2283.91,-7.638431116796681,-1439616.71,1620868.77,12209502.84,6332938.08,658856.94,2.5642690000000012,4106.79,1091,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-28,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27616.34,670.0,-2283.91,-7.638431116796681,-677514.41,806958.2100000001,8473683.23,1575283.94,1655187.2499999998,5.97104,2781.13,586,,
2026-05-26T09:42:03 ET,2026-05-26T09:40:00 ET,2026-05-26,Tue,0942ET,2026-05-26,29900.25,725.905,29652.6,NEAR_FLIP,NEUTRAL,29.81,0.523,12.52,15.24,15.6,18.98,27638.7,671.0,-2261.5499999999993,-7.563649133368449,-2553792.46,2761450.3200000003,11785969.24,21174647.65,-5797269.17,-30.262107,6297.02,1383,,
